id_venta,ciudad,tienda,categoria,producto,cantidad,precio_unitario
7976,Cartagena,Tienda Norte,Tecnología,Teclado,3,85000
7977,Barranquilla,Tienda Sur,Deportes,Caminadora,19,3200000
7978,Cali,Tienda Sur,Deportes,Pesas,11,250000
7979,Cartagena,Tienda Premium,Deportes,Pesas,17,250000
7980,Bogotá,Tienda Norte,Hogar,Cafetera,15,120000
7981,Bogotá,Tienda Sur,Deportes,Balón,14,90000
7982,Cali,Tienda Sur,Deportes,Pesas,18,250000
7983,Bogotá,Tienda Occidente,Hogar,Cafetera,16,120000
7984,Cali,Tienda Premium,Deportes,Pesas,20,250000
7985,Cartagena,Tienda Norte,Tecnología,Portatil,6,2500000
7986,Medellín,Tienda Norte,Hogar,Nevera,5,2200000
7987,Cali,Tienda Premium,Tecnología,Mouse,7,45000
7988,Medellín,Tienda Centro,Hogar,Licuadora,1,180000
7989,Cartagena,Tienda Occidente,Deportes,Pesas,7,250000
7990,Bogotá,Tienda Norte,Hogar,Cafetera,3,120000
7991,Medellín,Tienda Sur,Hogar,Cafetera,8,120000
7992,Cali,Tienda Premium,Tecnología,Monitor,17,750000
7993,Cartagena,Tienda Occidente,Tecnología,Monitor,13,750000
7994,Medellín,Tienda Centro,Tecnología,Impresora,10,600000
7995,Cartagena,Tienda Sur,Hogar,Cafetera,15,120000
7996,Cali,Tienda Premium,Deportes,Pesas,17,250000
7997,Cali,Tienda Norte,Deportes,Pesas,3,250000
7998,Barranquilla,Tienda Premium,Tecnología,Impresora,8,600000
7999,Bogotá,Tienda Occidente,Tecnología,Mouse,13,45000
8000,Cali,Tienda Norte,Tecnología,Impresora,12,600000
8001,Barranquilla,Tienda Centro,Tecnología,Mouse,5,45000
8002,Barranquilla,Tienda Premium,Tecnología,Mouse,19,45000
8003,Cartagena,Tienda Premium,Hogar,Ventilador,20,250000
8004,Cartagena,Tienda Occidente,Deportes,Pesas,7,250000
8005,Cali,Tienda Premium,Deportes,Bicicleta,6,1800000
8006,Barranquilla,Tienda Centro,Deportes,Balón,14,90000
8007,Bogotá,Tienda Norte,Hogar,Cafetera,8,120000
8008,Cartagena,Tienda Occidente,Deportes,Bicicleta,7,1800000
8009,Cali,Tienda Premium,Tecnología,Mouse,13,45000
8010,Bogotá,Tienda Norte,Tecnología,Portatil,4,2500000
8011,Cartagena,Tienda Premium,Hogar,Microondas,18,450000
8012,Barranquilla,Tienda Premium,Deportes,Caminadora,19,3200000
8013,Barranquilla,Tienda Norte,Tecnología,Teclado,7,85000
8014,Cali,Tienda Occidente,Deportes,Balón,3,90000
8015,Barranquilla,Tienda Centro,Hogar,Ventilador,19,250000
8016,Cartagena,Tienda Occidente,Deportes,Pesas,18,250000
8017,Bogotá,Tienda Centro,Tecnología,Mouse,17,45000
8018,Barranquilla,Tienda Sur,Tecnología,Impresora,1,600000
8019,Cali,Tienda Sur,Deportes,Bicicleta,7,1800000
8020,Medellín,Tienda Norte,Hogar,Ventilador,8,250000
8021,Medellín,Tienda Premium,Deportes,Bicicleta,8,1800000
8022,Medellín,Tienda Occidente,Tecnología,Mouse,4,45000
8023,Barranquilla,Tienda Centro,Deportes,Caminadora,2,3200000
8024,Cali,Tienda Norte,Hogar,Cafetera,3,120000
8025,Medellín,Tienda Centro,Deportes,Balón,6,90000
8026,Cartagena,Tienda Occidente,Deportes,Caminadora,7,3200000
8027,Cartagena,Tienda Centro,Hogar,Ventilador,9,250000
8028,Cali,Tienda Norte,Deportes,Balón,14,90000
8029,Barranquilla,Tienda Premium,Tecnología,Mouse,1,45000
8030,Medellín,Tienda Sur,Hogar,Ventilador,5,250000
8031,Cali,Tienda Premium,Tecnología,Portatil,10,2500000
8032,Medellín,Tienda Centro,Hogar,Licuadora,7,180000
8033,Cartagena,Tienda Sur,Deportes,Balón,16,90000
8034,Bogotá,Tienda Centro,Deportes,Bicicleta,1,1800000
8035,Medellín,Tienda Occidente,Hogar,Cafetera,14,120000
8036,Bogotá,Tienda Occidente,Tecnología,Monitor,16,750000
8037,Cali,Tienda Premium,Hogar,Microondas,18,450000
8038,Cali,Tienda Norte,Deportes,Pesas,10,250000
8039,Cali,Tienda Sur,Tecnología,Teclado,8,85000
8040,Medellín,Tienda Norte,Deportes,Balón,16,90000
8041,Medellín,Tienda Premium,Hogar,Microondas,11,450000
8042,Cartagena,Tienda Sur,Tecnología,Portatil,15,2500000
8043,Barranquilla,Tienda Centro,Tecnología,Portatil,18,2500000
8044,Bogotá,Tienda Premium,Tecnología,Portatil,9,2500000
8045,Cali,Tienda Norte,Hogar,Ventilador,1,250000
8046,Bogotá,Tienda Premium,Tecnología,Teclado,19,85000
8047,Medellín,Tienda Centro,Tecnología,Impresora,11,600000
8048,Barranquilla,Tienda Occidente,Tecnología,Teclado,16,85000
8049,Medellín,Tienda Sur,Tecnología,Impresora,11,600000
8050,Medellín,Tienda Occidente,Hogar,Microondas,20,450000
8051,Cali,Tienda Occidente,Deportes,Caminadora,3,3200000
8052,Cartagena,Tienda Premium,Tecnología,Impresora,6,600000
8053,Medellín,Tienda Norte,Hogar,Microondas,13,450000
8054,Cali,Tienda Norte,Hogar,Nevera,9,2200000
8055,Bogotá,Tienda Norte,Hogar,Cafetera,20,120000
8056,Bogotá,Tienda Sur,Hogar,Nevera,20,2200000
8057,Cali,Tienda Premium,Deportes,Pesas,5,250000
8058,Medellín,Tienda Occidente,Deportes,Bicicleta,16,1800000
8059,Cali,Tienda Occidente,Hogar,Ventilador,7,250000
8060,Cartagena,Tienda Occidente,Hogar,Cafetera,15,120000
8061,Cali,Tienda Premium,Deportes,Caminadora,19,3200000
8062,Cartagena,Tienda Centro,Tecnología,Teclado,12,85000
8063,Barranquilla,Tienda Centro,Hogar,Microondas,19,450000
8064,Cali,Tienda Sur,Tecnología,Portatil,18,2500000
8065,Medellín,Tienda Norte,Deportes,Guantes,20,65000
8066,Cali,Tienda Centro,Tecnología,Monitor,12,750000
8067,Barranquilla,Tienda Premium,Tecnología,Mouse,9,45000
8068,Bogotá,Tienda Premium,Hogar,Microondas,17,450000
8069,Bogotá,Tienda Centro,Tecnología,Impresora,14,600000
8070,Cartagena,Tienda Premium,Tecnología,Monitor,2,750000
8071,Cali,Tienda Premium,Tecnología,Monitor,14,750000
8072,Bogotá,Tienda Centro,Deportes,Bicicleta,18,1800000
8073,Barranquilla,Tienda Occidente,Deportes,Caminadora,4,3200000
8074,Barranquilla,Tienda Centro,Hogar,Ventilador,14,250000
8075,Bogotá,Tienda Occidente,Hogar,Ventilador,18,250000
8076,Barranquilla,Tienda Occidente,Hogar,Cafetera,8,120000
8077,Cartagena,Tienda Premium,Tecnología,Mouse,11,45000
8078,Cali,Tienda Centro,Tecnología,Monitor,2,750000
8079,Medellín,Tienda Sur,Tecnología,Mouse,16,45000
8080,Barranquilla,Tienda Premium,Hogar,Nevera,16,2200000
8081,Cali,Tienda Centro,Hogar,Cafetera,5,120000
8082,Barranquilla,Tienda Premium,Hogar,Microondas,2,450000
8083,Cartagena,Tienda Occidente,Deportes,Caminadora,8,3200000
8084,Medellín,Tienda Norte,Tecnología,Impresora,17,600000
8085,Cali,Tienda Centro,Tecnología,Mouse,12,45000
8086,Barranquilla,Tienda Norte,Hogar,Licuadora,2,180000
8087,Barranquilla,Tienda Norte,Hogar,Licuadora,10,180000
8088,Barranquilla,Tienda Centro,Tecnología,Teclado,6,85000
8089,Cartagena,Tienda Sur,Hogar,Microondas,14,450000
8090,Cali,Tienda Premium,Tecnología,Monitor,20,750000
8091,Cali,Tienda Norte,Deportes,Balón,8,90000
8092,Medellín,Tienda Premium,Deportes,Bicicleta,12,1800000
8093,Cartagena,Tienda Centro,Hogar,Ventilador,15,250000
8094,Barranquilla,Tienda Norte,Hogar,Microondas,8,450000
8095,Medellín,Tienda Premium,Hogar,Ventilador,1,250000
8096,Bogotá,Tienda Occidente,Hogar,Microondas,16,450000
8097,Medellín,Tienda Occidente,Deportes,Balón,11,90000
8098,Barranquilla,Tienda Centro,Deportes,Pesas,19,250000
8099,Cartagena,Tienda Norte,Tecnología,Mouse,7,45000
8100,Barranquilla,Tienda Norte,Deportes,Caminadora,12,3200000
8101,Bogotá,Tienda Norte,Tecnología,Mouse,16,45000
8102,Barranquilla,Tienda Premium,Tecnología,Mouse,10,45000
8103,Cartagena,Tienda Norte,Hogar,Licuadora,8,180000
8104,Bogotá,Tienda Occidente,Tecnología,Monitor,8,750000
8105,Medellín,Tienda Norte,Deportes,Bicicleta,8,1800000
8106,Barranquilla,Tienda Norte,Hogar,Nevera,6,2200000
8107,Bogotá,Tienda Occidente,Deportes,Bicicleta,18,1800000
8108,Bogotá,Tienda Norte,Hogar,Ventilador,4,250000
8109,Cali,Tienda Occidente,Hogar,Nevera,4,2200000
8110,Cali,Tienda Sur,Deportes,Pesas,14,250000
8111,Cali,Tienda Norte,Hogar,Licuadora,14,180000
8112,Bogotá,Tienda Premium,Hogar,Licuadora,17,180000
8113,Cartagena,Tienda Sur,Hogar,Ventilador,20,250000
8114,Barranquilla,Tienda Sur,Tecnología,Mouse,6,45000
8115,Barranquilla,Tienda Norte,Tecnología,Teclado,13,85000
8116,Barranquilla,Tienda Norte,Tecnología,Mouse,2,45000
8117,Cartagena,Tienda Occidente,Hogar,Microondas,3,450000
8118,Bogotá,Tienda Occidente,Deportes,Pesas,6,250000
8119,Medellín,Tienda Norte,Tecnología,Teclado,2,85000
8120,Medellín,Tienda Occidente,Tecnología,Teclado,9,85000
8121,Cali,Tienda Norte,Deportes,Guantes,1,65000
8122,Medellín,Tienda Sur,Hogar,Ventilador,10,250000
8123,Bogotá,Tienda Occidente,Hogar,Cafetera,16,120000
8124,Cartagena,Tienda Premium,Tecnología,Teclado,3,85000
8125,Bogotá,Tienda Centro,Deportes,Balón,5,90000
8126,Bogotá,Tienda Norte,Tecnología,Teclado,9,85000
8127,Barranquilla,Tienda Norte,Tecnología,Impresora,8,600000
8128,Medellín,Tienda Premium,Tecnología,Mouse,6,45000
8129,Barranquilla,Tienda Occidente,Hogar,Ventilador,13,250000
8130,Medellín,Tienda Premium,Hogar,Microondas,6,450000
8131,Cali,Tienda Premium,Tecnología,Teclado,13,85000
8132,Bogotá,Tienda Occidente,Deportes,Caminadora,20,3200000
8133,Cali,Tienda Occidente,Hogar,Licuadora,16,180000
8134,Bogotá,Tienda Occidente,Hogar,Ventilador,4,250000
8135,Bogotá,Tienda Premium,Tecnología,Impresora,16,600000
8136,Medellín,Tienda Premium,Deportes,Guantes,10,65000
8137,Cartagena,Tienda Sur,Deportes,Guantes,14,65000
8138,Barranquilla,Tienda Premium,Tecnología,Impresora,18,600000
8139,Cali,Tienda Occidente,Tecnología,Portatil,11,2500000
8140,Barranquilla,Tienda Centro,Hogar,Licuadora,12,180000
8141,Cartagena,Tienda Occidente,Deportes,Caminadora,9,3200000
8142,Cartagena,Tienda Occidente,Hogar,Microondas,2,450000
8143,Medellín,Tienda Norte,Hogar,Licuadora,16,180000
8144,Barranquilla,Tienda Premium,Deportes,Balón,14,90000
8145,Bogotá,Tienda Occidente,Tecnología,Monitor,11,750000
8146,Medellín,Tienda Occidente,Hogar,Nevera,20,2200000
8147,Cartagena,Tienda Premium,Tecnología,Mouse,1,45000
8148,Medellín,Tienda Occidente,Hogar,Ventilador,13,250000
8149,Cartagena,Tienda Norte,Tecnología,Mouse,18,45000
8150,Barranquilla,Tienda Sur,Tecnología,Teclado,13,85000
8151,Medellín,Tienda Norte,Deportes,Bicicleta,20,1800000
8152,Bogotá,Tienda Sur,Deportes,Guantes,8,65000
8153,Bogotá,Tienda Norte,Hogar,Cafetera,20,120000
8154,Cartagena,Tienda Sur,Deportes,Balón,15,90000
8155,Barranquilla,Tienda Norte,Hogar,Microondas,7,450000
8156,Barranquilla,Tienda Norte,Deportes,Pesas,2,250000
8157,Cali,Tienda Norte,Tecnología,Mouse,11,45000
8158,Barranquilla,Tienda Norte,Tecnología,Teclado,19,85000
8159,Cali,Tienda Sur,Tecnología,Monitor,11,750000
8160,Barranquilla,Tienda Premium,Hogar,Licuadora,2,180000
8161,Medellín,Tienda Centro,Tecnología,Impresora,20,600000
8162,Bogotá,Tienda Centro,Hogar,Ventilador,14,250000
8163,Cali,Tienda Premium,Tecnología,Mouse,17,45000
8164,Cali,Tienda Centro,Hogar,Microondas,3,450000
8165,Cartagena,Tienda Occidente,Tecnología,Teclado,5,85000
8166,Cali,Tienda Centro,Hogar,Cafetera,1,120000
8167,Bogotá,Tienda Premium,Hogar,Nevera,12,2200000
8168,Barranquilla,Tienda Norte,Deportes,Balón,9,90000
8169,Medellín,Tienda Sur,Tecnología,Impresora,11,600000
8170,Medellín,Tienda Premium,Deportes,Caminadora,19,3200000
8171,Cartagena,Tienda Sur,Deportes,Bicicleta,2,1800000
8172,Bogotá,Tienda Centro,Tecnología,Portatil,13,2500000
8173,Cali,Tienda Norte,Hogar,Licuadora,3,180000
8174,Medellín,Tienda Sur,Deportes,Pesas,12,250000
8175,Bogotá,Tienda Centro,Deportes,Pesas,4,250000
8176,Medellín,Tienda Premium,Tecnología,Monitor,4,750000
8177,Bogotá,Tienda Sur,Hogar,Nevera,7,2200000
8178,Bogotá,Tienda Sur,Hogar,Cafetera,17,120000
8179,Medellín,Tienda Sur,Tecnología,Impresora,10,600000
8180,Bogotá,Tienda Premium,Tecnología,Mouse,1,45000
8181,Cartagena,Tienda Norte,Hogar,Licuadora,1,180000
8182,Cali,Tienda Centro,Hogar,Ventilador,17,250000
8183,Cartagena,Tienda Norte,Deportes,Bicicleta,3,1800000
8184,Medellín,Tienda Premium,Hogar,Microondas,10,450000
8185,Bogotá,Tienda Centro,Deportes,Bicicleta,4,1800000
8186,Cartagena,Tienda Premium,Tecnología,Mouse,17,45000
8187,Cartagena,Tienda Occidente,Deportes,Bicicleta,14,1800000
8188,Bogotá,Tienda Centro,Hogar,Microondas,18,450000
8189,Cartagena,Tienda Premium,Deportes,Balón,16,90000
8190,Barranquilla,Tienda Occidente,Tecnología,Teclado,18,85000
8191,Bogotá,Tienda Norte,Deportes,Bicicleta,17,1800000
8192,Bogotá,Tienda Sur,Tecnología,Impresora,9,600000
8193,Cartagena,Tienda Sur,Tecnología,Teclado,18,85000
8194,Barranquilla,Tienda Norte,Deportes,Guantes,12,65000
8195,Bogotá,Tienda Premium,Tecnología,Impresora,7,600000
8196,Barranquilla,Tienda Norte,Deportes,Guantes,1,65000
8197,Cartagena,Tienda Premium,Tecnología,Monitor,3,750000
8198,Cartagena,Tienda Norte,Hogar,Cafetera,8,120000
8199,Barranquilla,Tienda Premium,Hogar,Cafetera,6,120000
8200,Medellín,Tienda Sur,Tecnología,Monitor,13,750000
8201,Cartagena,Tienda Sur,Deportes,Bicicleta,5,1800000
8202,Medellín,Tienda Occidente,Tecnología,Teclado,17,85000
8203,Bogotá,Tienda Norte,Deportes,Guantes,2,65000
8204,Bogotá,Tienda Centro,Hogar,Cafetera,18,120000
8205,Cali,Tienda Sur,Deportes,Pesas,6,250000
8206,Cali,Tienda Centro,Hogar,Licuadora,1,180000
8207,Cali,Tienda Centro,Tecnología,Impresora,4,600000
8208,Cartagena,Tienda Premium,Hogar,Licuadora,13,180000
8209,Cali,Tienda Centro,Deportes,Bicicleta,16,1800000
8210,Bogotá,Tienda Centro,Tecnología,Impresora,1,600000
8211,Bogotá,Tienda Occidente,Tecnología,Impresora,12,600000
8212,Bogotá,Tienda Sur,Deportes,Guantes,2,65000
8213,Barranquilla,Tienda Occidente,Hogar,Microondas,20,450000
8214,Barranquilla,Tienda Sur,Hogar,Licuadora,8,180000
8215,Cartagena,Tienda Centro,Deportes,Guantes,15,65000
8216,Cali,Tienda Premium,Hogar,Nevera,12,2200000
8217,Barranquilla,Tienda Centro,Tecnología,Mouse,1,45000
8218,Cali,Tienda Centro,Deportes,Caminadora,6,3200000
8219,Barranquilla,Tienda Occidente,Tecnología,Portatil,17,2500000
8220,Bogotá,Tienda Centro,Tecnología,Portatil,11,2500000
8221,Cali,Tienda Sur,Hogar,Nevera,14,2200000
8222,Cali,Tienda Sur,Tecnología,Impresora,13,600000
8223,Medellín,Tienda Premium,Tecnología,Monitor,10,750000
8224,Medellín,Tienda Premium,Hogar,Licuadora,10,180000
8225,Bogotá,Tienda Sur,Tecnología,Portatil,4,2500000
8226,Medellín,Tienda Sur,Hogar,Licuadora,10,180000
8227,Cartagena,Tienda Occidente,Hogar,Licuadora,14,180000
8228,Cali,Tienda Centro,Hogar,Cafetera,5,120000
8229,Bogotá,Tienda Centro,Tecnología,Portatil,10,2500000
8230,Medellín,Tienda Centro,Hogar,Cafetera,9,120000
8231,Barranquilla,Tienda Occidente,Hogar,Microondas,13,450000
8232,Medellín,Tienda Sur,Hogar,Cafetera,3,120000
8233,Bogotá,Tienda Norte,Hogar,Cafetera,4,120000
8234,Cali,Tienda Norte,Tecnología,Impresora,8,600000
8235,Cartagena,Tienda Centro,Tecnología,Monitor,4,750000
8236,Cali,Tienda Premium,Hogar,Licuadora,5,180000
8237,Medellín,Tienda Sur,Tecnología,Monitor,13,750000
8238,Medellín,Tienda Centro,Hogar,Nevera,10,2200000
8239,Bogotá,Tienda Occidente,Deportes,Balón,3,90000
8240,Cartagena,Tienda Norte,Hogar,Microondas,15,450000
8241,Cartagena,Tienda Sur,Hogar,Microondas,5,450000
8242,Medellín,Tienda Norte,Tecnología,Teclado,2,85000
8243,Cali,Tienda Sur,Hogar,Nevera,4,2200000
8244,Barranquilla,Tienda Centro,Deportes,Bicicleta,4,1800000
8245,Cali,Tienda Sur,Hogar,Nevera,17,2200000
8246,Barranquilla,Tienda Premium,Deportes,Bicicleta,20,1800000
8247,Cartagena,Tienda Occidente,Tecnología,Mouse,18,45000
8248,Barranquilla,Tienda Centro,Deportes,Pesas,12,250000
8249,Medellín,Tienda Occidente,Tecnología,Mouse,12,45000
8250,Cali,Tienda Premium,Tecnología,Portatil,5,2500000
8251,Medellín,Tienda Sur,Tecnología,Mouse,11,45000
8252,Bogotá,Tienda Sur,Deportes,Balón,8,90000
8253,Cartagena,Tienda Sur,Deportes,Balón,9,90000
8254,Medellín,Tienda Premium,Deportes,Pesas,3,250000
8255,Medellín,Tienda Premium,Tecnología,Portatil,5,2500000
8256,Cali,Tienda Premium,Hogar,Cafetera,12,120000
8257,Cali,Tienda Sur,Deportes,Caminadora,9,3200000
8258,Cartagena,Tienda Norte,Hogar,Nevera,18,2200000
8259,Cali,Tienda Sur,Hogar,Ventilador,7,250000
8260,Cartagena,Tienda Premium,Deportes,Guantes,19,65000
8261,Medellín,Tienda Sur,Deportes,Balón,3,90000
8262,Medellín,Tienda Centro,Deportes,Balón,15,90000
8263,Cartagena,Tienda Occidente,Hogar,Cafetera,19,120000
8264,Barranquilla,Tienda Sur,Hogar,Cafetera,3,120000
8265,Cartagena,Tienda Occidente,Tecnología,Portatil,4,2500000
8266,Cartagena,Tienda Occidente,Deportes,Guantes,3,65000
8267,Bogotá,Tienda Occidente,Deportes,Caminadora,15,3200000
8268,Bogotá,Tienda Premium,Tecnología,Monitor,14,750000
8269,Cartagena,Tienda Premium,Tecnología,Portatil,7,2500000
8270,Cali,Tienda Sur,Tecnología,Monitor,5,750000
8271,Bogotá,Tienda Norte,Deportes,Bicicleta,1,1800000
8272,Medellín,Tienda Centro,Deportes,Bicicleta,9,1800000
8273,Bogotá,Tienda Sur,Hogar,Microondas,5,450000
8274,Cartagena,Tienda Norte,Hogar,Ventilador,18,250000
8275,Cali,Tienda Premium,Deportes,Bicicleta,8,1800000
8276,Cartagena,Tienda Premium,Deportes,Caminadora,6,3200000
8277,Bogotá,Tienda Sur,Deportes,Guantes,11,65000
8278,Medellín,Tienda Premium,Tecnología,Portatil,5,2500000
8279,Barranquilla,Tienda Sur,Hogar,Microondas,4,450000
8280,Bogotá,Tienda Sur,Hogar,Licuadora,9,180000
8281,Cali,Tienda Sur,Hogar,Cafetera,14,120000
8282,Cali,Tienda Sur,Deportes,Caminadora,19,3200000
8283,Cartagena,Tienda Premium,Tecnología,Teclado,6,85000
8284,Cartagena,Tienda Centro,Deportes,Bicicleta,15,1800000
8285,Barranquilla,Tienda Norte,Hogar,Cafetera,10,120000
8286,Cali,Tienda Norte,Hogar,Microondas,14,450000
8287,Medellín,Tienda Premium,Tecnología,Portatil,15,2500000
8288,Medellín,Tienda Occidente,Deportes,Bicicleta,8,1800000
8289,Bogotá,Tienda Sur,Deportes,Balón,3,90000
8290,Bogotá,Tienda Norte,Hogar,Ventilador,8,250000
8291,Cartagena,Tienda Occidente,Tecnología,Impresora,15,600000
8292,Cali,Tienda Norte,Deportes,Caminadora,5,3200000
8293,Cartagena,Tienda Sur,Hogar,Cafetera,11,120000
8294,Medellín,Tienda Occidente,Deportes,Pesas,10,250000
8295,Barranquilla,Tienda Centro,Deportes,Guantes,9,65000
8296,Cali,Tienda Premium,Deportes,Guantes,6,65000
8297,Bogotá,Tienda Occidente,Deportes,Caminadora,3,3200000
8298,Cali,Tienda Centro,Tecnología,Portatil,13,2500000
8299,Cali,Tienda Sur,Deportes,Guantes,11,65000
8300,Bogotá,Tienda Occidente,Hogar,Nevera,19,2200000
8301,Medellín,Tienda Sur,Tecnología,Teclado,9,85000
8302,Medellín,Tienda Centro,Tecnología,Teclado,3,85000
8303,Cartagena,Tienda Premium,Deportes,Balón,12,90000
8304,Cali,Tienda Premium,Tecnología,Impresora,12,600000
8305,Medellín,Tienda Premium,Tecnología,Portatil,3,2500000
8306,Bogotá,Tienda Occidente,Deportes,Bicicleta,11,1800000
8307,Cali,Tienda Sur,Hogar,Cafetera,5,120000
8308,Bogotá,Tienda Sur,Deportes,Balón,7,90000
8309,Barranquilla,Tienda Norte,Deportes,Guantes,16,65000
8310,Medellín,Tienda Sur,Hogar,Microondas,10,450000
8311,Barranquilla,Tienda Sur,Hogar,Licuadora,10,180000
8312,Barranquilla,Tienda Sur,Hogar,Nevera,14,2200000
8313,Medellín,Tienda Sur,Tecnología,Teclado,17,85000
8314,Bogotá,Tienda Sur,Tecnología,Mouse,9,45000
8315,Barranquilla,Tienda Occidente,Deportes,Pesas,1,250000
8316,Cali,Tienda Sur,Tecnología,Impresora,11,600000
8317,Cali,Tienda Centro,Deportes,Pesas,12,250000
8318,Cali,Tienda Norte,Deportes,Guantes,8,65000
8319,Cartagena,Tienda Sur,Deportes,Balón,2,90000
8320,Barranquilla,Tienda Sur,Deportes,Balón,11,90000
8321,Cali,Tienda Occidente,Hogar,Nevera,5,2200000
8322,Medellín,Tienda Premium,Deportes,Balón,10,90000
8323,Medellín,Tienda Premium,Hogar,Microondas,15,450000
8324,Barranquilla,Tienda Premium,Deportes,Guantes,16,65000
8325,Cali,Tienda Occidente,Deportes,Pesas,9,250000
8326,Cali,Tienda Norte,Tecnología,Monitor,13,750000
8327,Medellín,Tienda Centro,Deportes,Bicicleta,17,1800000
8328,Medellín,Tienda Centro,Tecnología,Impresora,8,600000
8329,Cali,Tienda Centro,Tecnología,Impresora,4,600000
8330,Cali,Tienda Sur,Tecnología,Teclado,5,85000
8331,Medellín,Tienda Premium,Tecnología,Mouse,4,45000
8332,Medellín,Tienda Norte,Tecnología,Impresora,1,600000
8333,Barranquilla,Tienda Centro,Tecnología,Portatil,14,2500000
8334,Medellín,Tienda Occidente,Deportes,Pesas,12,250000
8335,Medellín,Tienda Occidente,Hogar,Microondas,7,450000
8336,Cartagena,Tienda Occidente,Tecnología,Portatil,16,2500000
8337,Cartagena,Tienda Norte,Tecnología,Teclado,8,85000
8338,Cartagena,Tienda Norte,Hogar,Nevera,15,2200000
8339,Bogotá,Tienda Centro,Deportes,Bicicleta,17,1800000
8340,Medellín,Tienda Sur,Deportes,Bicicleta,16,1800000
8341,Bogotá,Tienda Occidente,Tecnología,Teclado,15,85000
8342,Medellín,Tienda Premium,Deportes,Caminadora,13,3200000
8343,Cali,Tienda Premium,Hogar,Licuadora,17,180000
8344,Cali,Tienda Sur,Deportes,Bicicleta,14,1800000
8345,Cali,Tienda Occidente,Hogar,Nevera,19,2200000
8346,Medellín,Tienda Premium,Deportes,Bicicleta,2,1800000
8347,Bogotá,Tienda Norte,Tecnología,Teclado,18,85000
8348,Cartagena,Tienda Norte,Deportes,Caminadora,13,3200000
8349,Medellín,Tienda Sur,Deportes,Bicicleta,7,1800000
8350,Barranquilla,Tienda Occidente,Hogar,Microondas,6,450000
8351,Barranquilla,Tienda Norte,Deportes,Caminadora,7,3200000
8352,Medellín,Tienda Norte,Hogar,Licuadora,13,180000
8353,Cartagena,Tienda Norte,Hogar,Licuadora,18,180000
8354,Barranquilla,Tienda Centro,Hogar,Licuadora,9,180000
8355,Barranquilla,Tienda Norte,Deportes,Balón,11,90000
8356,Cali,Tienda Premium,Deportes,Pesas,16,250000
8357,Medellín,Tienda Premium,Tecnología,Impresora,15,600000
8358,Cali,Tienda Norte,Tecnología,Portatil,14,2500000
8359,Cartagena,Tienda Sur,Tecnología,Mouse,14,45000
8360,Medellín,Tienda Sur,Deportes,Balón,5,90000
8361,Bogotá,Tienda Norte,Tecnología,Portatil,1,2500000
8362,Cartagena,Tienda Occidente,Tecnología,Monitor,17,750000
8363,Barranquilla,Tienda Sur,Hogar,Ventilador,18,250000
8364,Barranquilla,Tienda Norte,Deportes,Caminadora,4,3200000
8365,Bogotá,Tienda Centro,Hogar,Licuadora,4,180000
8366,Barranquilla,Tienda Occidente,Deportes,Caminadora,13,3200000
8367,Medellín,Tienda Sur,Hogar,Microondas,15,450000
8368,Medellín,Tienda Norte,Tecnología,Mouse,14,45000
8369,Cartagena,Tienda Centro,Hogar,Cafetera,20,120000
8370,Cartagena,Tienda Occidente,Hogar,Nevera,9,2200000
8371,Cartagena,Tienda Occidente,Tecnología,Mouse,5,45000
8372,Medellín,Tienda Centro,Deportes,Balón,7,90000
8373,Medellín,Tienda Sur,Tecnología,Teclado,20,85000
8374,Medellín,Tienda Premium,Deportes,Bicicleta,4,1800000
8375,Medellín,Tienda Norte,Hogar,Ventilador,1,250000
8376,Cartagena,Tienda Sur,Tecnología,Portatil,5,2500000
8377,Cartagena,Tienda Sur,Hogar,Microondas,8,450000
8378,Barranquilla,Tienda Centro,Tecnología,Monitor,6,750000
8379,Cali,Tienda Norte,Hogar,Nevera,5,2200000
8380,Cartagena,Tienda Occidente,Tecnología,Mouse,1,45000
8381,Cali,Tienda Centro,Tecnología,Portatil,11,2500000
8382,Barranquilla,Tienda Norte,Tecnología,Impresora,12,600000
8383,Cartagena,Tienda Norte,Tecnología,Portatil,6,2500000
8384,Medellín,Tienda Norte,Deportes,Guantes,1,65000
8385,Medellín,Tienda Centro,Deportes,Balón,13,90000
8386,Bogotá,Tienda Centro,Deportes,Guantes,16,65000
8387,Barranquilla,Tienda Occidente,Tecnología,Portatil,4,2500000
8388,Cali,Tienda Occidente,Deportes,Pesas,2,250000
8389,Cali,Tienda Centro,Tecnología,Mouse,16,45000
8390,Cali,Tienda Norte,Deportes,Bicicleta,15,1800000
8391,Bogotá,Tienda Centro,Hogar,Nevera,16,2200000
8392,Cali,Tienda Sur,Deportes,Balón,19,90000
8393,Cartagena,Tienda Premium,Hogar,Cafetera,19,120000
8394,Barranquilla,Tienda Centro,Hogar,Ventilador,9,250000
8395,Bogotá,Tienda Occidente,Tecnología,Impresora,1,600000
8396,Bogotá,Tienda Norte,Deportes,Balón,4,90000
8397,Barranquilla,Tienda Premium,Hogar,Cafetera,17,120000
8398,Cali,Tienda Centro,Deportes,Balón,19,90000
8399,Cartagena,Tienda Centro,Deportes,Pesas,10,250000
8400,Medellín,Tienda Centro,Deportes,Bicicleta,8,1800000
8401,Cartagena,Tienda Centro,Hogar,Ventilador,9,250000
8402,Bogotá,Tienda Occidente,Hogar,Ventilador,14,250000
